"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-02",,,"82","H,,S","95",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-03",,,"80","H,,S","94",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-04",,,"75","H,,S","86",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-05",,,"79","H,,S",,,"60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-06",,,"78","H,,S","90",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-07",,,"80","H,,S","92",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-08",,,"78","H,,S",,,"57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-09",,,"79","H,,S","94",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-10",,,"79","H,,S","93",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-11",,,"79","H,,S",,,"61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-12",,,"80","H,,S","94",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-13",,,"80","H,,S","94",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-14",,,"72","H,,S",,,"59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-15",,,"78","H,,S","92",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-16",,,"81","H,,S","95",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-17",,,"79","H,,S",,,"65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-18",,,"82","H,,S","94",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-19",,,"80","H,,S","94",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-20",,,"81","H,,S","95",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-21",,,"84","H,,S","97",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-22",,,"80","H,,S",,,"62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-23",,,"77","H,,S","91",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-24",,,"81","H,,S","92",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-25",,,"77","H,,S","87",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-26",,,"75","H,,S","84",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-27","0.00","B,,S","76","H,,S","86",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-28",,,"79","H,,S","87",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-29",,,"82","H,,S","94",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-30","0.00","B,,S","85","H,,S","97",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-03-31",,,"75","H,,S","79",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-01","0.00","B,,S","79","H,,S","91",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-02","0.12","B,,S","76","H,,S",,,"66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-03",,,"73","H,,S","80",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-05",,,"76","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-06",,,"72","H,,S",,,"67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-07",,,"77","H,,S",,,"65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-29",,,"82","H,,S","95",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-04-30",,,"80","H,,S",,,"68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-01",,,"84","H,,S","95",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-02",,,"83","H,,S","96",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-03","0.00","B,,S","88","H,,S","100",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-04",,,"88","H,,S","100",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-05",,,"88","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-06",,,"87","H,,S","99",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-07",,,"90","H,,S","101",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-08",,,"87","H,,S","98",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-09",,,"82","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-10",,,"86","H,,S","97",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-11",,,"89","H,,S","98",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-12",,,"84","H,,S","99",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-13","0.83","B,,S","85","H,,S","97",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-14",,,"85","H,,S","95",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-15",,,"86","H,,S","93",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-17",,,"85","H,,S","95",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-18","1.65","B,,S","76","H,,S","78",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-19",,,"85","H,,S","93",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-20",,,"87","H,,S","96",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-21",,,"84","H,,S","90",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-22","1.14","B,,S","83","H,,S","91",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-23",,,"84","H,,S","92",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-24",,,"83","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-25",,,"82","H,,S","94",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-26",,,"84","H,,S","92",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-27","0.20","B,,S","81","H,,S","92",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-28",,,"85","H,,S","93",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-05-29",,,"86","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-02","0.39","B,,S","85","H,,S","94",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-03",,,"83","H,,S","91",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-04",,,"85","H,,S","95",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-05","1.50","B,,S","81","H,,S","88",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-06","1.22",",,S","80","H,,S","91",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-07","0.00",",,S","83","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-08","1.06","B,,S","84","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-09",,,"81","H,,S","87",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-10",,,"80","H,,S","87",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-11","0.39","B,,S","80","H,,S","86",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-19",,,"83","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-26",,,"84","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-06-29","0.04","B,,S","84","H,,S","87",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-05","3.03","B,,S","80","H,,S","83",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-14",,,"89","H,,S","94",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-21",,,"83","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-22",,,"81","H,,S","85",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-26",,,"84","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-28",,,"83","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-07-29",,,"82","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-03",,,"83","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-07",,,"81","H,,S",,,"78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-09",,,"82","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-14","0.00","B,,S","85","H,,S","90",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-17",,,"83","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-20",,,"85","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-23",,,"83","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-26",,,"85","H,,S",,,"79",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-29","0.91","B,,S","79","H,,S","82",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-30",,,"78","H,,S","81",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-08-31",,,"80","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-01","0.91","B,,S","78","H,,S","80",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-03",,,"83","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-04",,,"83","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-06",,,"80","H,,S","82",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-08",,,"85","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-10","0.24","B,,S","85","H,,S","94",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-11",,,"85","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-12",,,"86","H,,S","96",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-13",,,"83","H,,S","94",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-14",,,"80","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-15",,,"83","H,,S","94",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-16",,,"85","H,,S","96",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-18","0.00","B,,S","90","H,,S","99",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-21",,,"82","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-23",,,"81","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-09-27",,,"85","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-01",,,"91","H,,S","97",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-04",,,"84","H,,S","95",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-05",,,"89","H,,S","95",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-07",,,"84","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-13",,,"77","H,,S","82",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-14",,,"81","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-15",,,"82","H,,S","90",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-16",,,"80","H,,S","91",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-18",,,"84","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-20",,,"84","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-21",,,"84","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-22","0.00","B,,S","82","H,,S","90",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-23",,,"84","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-24",,,"84","H,,S","92",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-10-29",,,"77","H,,S","85",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-01",,,"74","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-02",,,"74","H,,S","78",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-03",,,"76","H,,S","87",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-05",,,"78","H,,S",,,"66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-08",,,"78","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-09",,,"78","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-10","0.00","B,,S","73","H,,S","83",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-11","0.00","B,,S","72","H,,S","79",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-14","0.00","B,,S","72","H,,S","85",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-15",,,"78","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-18",,,"72","H,,S","74",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-19",,,"79","H,,S","86",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-21",,,"77","H,,S","84",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-22",,,"75","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-11-27",,,"73","H,,S","86",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-01",,,"76","H,,S","82",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-02",,,"73","H,,S","80",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-03",,,"71","H,,S","73",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-06",,,"67","H,,S",,,"54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-07",,,"66","H,,S","72",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-08",,,"69","H,,S","77",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-14",,,"71","H,,S","78",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-18",,,"70","H,,S","77",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-22",,,"62","H,,S","78",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-26",,,"68","H,,S","76",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-27",,,"71","H,,S","77",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2015-12-28",,,"70","H,,S","76",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-01",,,"71","H,,S",,,"58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-02",,,"70","H,,S",,,"55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-03",,,"68","H,,S","80",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-04",,,"66","H,,S","80",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-12",,,"63","H,,S",,,"49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-15",,,"69","H,,S","77",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-19",,,"62","H,,S",,,"49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-21",,,"63","H,,S","67",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-22",,,"68","H,,S","73",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-01-31",,,"66","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-03",,,"69","H,,S","77",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-06",,,"73","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-11",,,"67","H,,S",,,"56",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-12",,,"65","H,,S",,,"57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-14",,,"76","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-17",,,"73","H,,S","85",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-21",,,"78","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-22",,,"79","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-24",,,"72","H,,S","78",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-25",,,"67","H,,S","71",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-02-27",,,"76","H,,S",,,"60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-03",,,"78","H,,S","87",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-05",,,"81","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-07",,,"79","H,,S","94",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-11",,,"76","H,,S","86",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-19",,,"82","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-26",,,"86","H,,S","94",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-03-31",,,"73","H,,S","79",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-02",,,"72","H,,S",,,"67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-05",,,"77","H,,S","81",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-06",,,"73","H,,S","75",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-10",,,"79","H,,S","88",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-15","0.28","B,,S","76","H,,S","82",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-17",,,"78","H,,S","88",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-04-23",,,"77","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-01",,,"79","H,,S","86",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-02",,,"80","H,,S","88",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-10",,,"90","H,,S",,,"71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-12",,,"88","H,,S",,,"77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-13",,,"83","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-16",,,"83","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-20",,,"78","H,,S",,,"69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-22",,,"78","H,,S","86",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-25",,,"82","H,,S","87",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-26",,,"85","H,,S","91",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-28",,,"84","H,,S","93",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-05-31",,,"84","H,,S","93",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-03",,,"83","H,,S","92",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-04",,,"87","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-05",,,"86","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-10",,,"84","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-13",,,"79","H,,S","81",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-14","0.24","B,,S","83","H,,S","89",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-15",,,"82","H,,S","86",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-18",,,"83","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-21",,,"84","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-22",,,"80","H,,S","87",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-24",,,"85","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-27",,,"87","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-06-29",,,"84","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-01",,,"84","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-02",,,"80","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-05","0.00","B,,S","83","H,,S","88",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-07",,,"84","H,,S",,,"77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-10",,,"81","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-11",,,"86","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-13",,,"81","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-17",,,"79","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-21",,,"76","H,,S",,,"72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-26",,,"83","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-28",,,"87","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-07-30",,,"81","H,,S",,,"74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-02",,,"85","H,,S","94",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-03",,,"87","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-04",,,"84","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-05",,,"85","H,,S",,,"77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-08",,,"87","H,,S",,,"75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-09",,,"84","H,,S","88",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2016-08-10",,,"84","H,,S",,,,
